;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-11APR22-39000-P;1649518268051;open;;0.5;0.0001;0.5045;0.00498024;0.005;BTC-11APR22-39000-P;42367.25;;42367.25;;0.005;29.5;0.0;0.0;;0.5;0.0;0.005;0.005;42370.54462115;SYN.BTC-11APR22;111.0;0.0;111.14;0.0;6.02589;-198.26837;-0.26025;7e-05;-0.12793;1.0;39000.0;1.6496712e+18;0.920375702081465
BTC-11APR22-47000-C;1649518268050;open;;0.0;0.0001;0.5015;0.00163816;;BTC-11APR22-47000-C;42367.25;;42367.25;;0.0;0.0;0.0005;12.0;;;;;;42370.54462115;SYN.BTC-11APR22;95.99;0.0;0.0;77.19;3.4221;-69.40967;0.11388;4e-05;0.0598;1.0;47000.0;1.6496712e+18;1.1091707178930477
BTC-24JUN22-25000-P;1649518268051;open;0.0302771;579.6;0.0001;0.5085;0.0086458;0.008;BTC-24JUN22-25000-P;42367.25;;42367.25;;0.0;0.0;0.009;0.6;;56.2;0.0;0.008;0.008;42693.43;BTC-24JUN22;79.97;0.0;0.0;80.72;19.82583;-10.47375;-5.12968;1e-05;-0.0493;75.0;25000.0;1.6560648e+18;0.5899844244111956
BTC-31MAR23-40000-C;1649518268050;open;0.35155055;25.7;0.0001;0.802;0.30244632;0.567;BTC-31MAR23-40000-C;42367.25;;42367.25;;0.35;0.3;0.355;5.7;;0.7;0.0;0.567;0.567;44685.51;BTC-31MAR23;67.34;0.0;81.15;82.62;155.37982;-14.70758;169.24544;1e-05;0.69111;355.0;40000.0;1.6802568e+18;0.9439750790579129
BTC-24JUN22-45000-P;1649518268051;open;0.11260522;312.4;0.0001;0.6135;0.11356617;0.12;BTC-24JUN22-45000-P;42367.25;;42367.25;;0.105;1.0;0.12;6.2;;;;;;42693.43;BTC-24JUN22;45.0;0.0;40.21;48.58;76.64144;-22.78379;-59.74704;5e-05;-0.56132;75.0;45000.0;1.6560648e+18;1.061971963940152
BTC-29APR22-50000-C;1649518268375;open;0.01022903;1790.1;0.0001;0.507;0.00719427;0.0055;BTC-29APR22-50000-C;42367.25;;42367.25;;0.0;0.0;0.006;11.9;;65.9;-75.0;0.0055;0.022;42432.68;BTC-29APR22;56.52;0.0;0.0;53.82;19.49102;-27.9781;2.538;4e-05;0.11809;19.0;50000.0;1.6512264e+18;1.1799688488223912
BTC-30SEP22-35000-C;1649518268048;open;0.28339323;469.1;0.0001;0.7845;0.28489747;0.196;BTC-30SEP22-35000-C;42367.25;;42367.25;;0.245;6.5;0.3275;11.0;;4.1;0.0;0.196;0.196;43447.48;BTC-30SEP22;69.48;0.0;50.5;88.87;94.19018;-18.83934;97.22037;2e-05;0.75514;173.0;35000.0;1.664532e+18;0.8259781941756738
BTC-24JUN22-60000-C;1649518268050;open;0.00505609;1310.4;0.0001;0.535;0.03513979;0.0465;BTC-24JUN22-60000-C;42367.25;;42367.25;;0.0465;2.7;0.0;0.0;;;;;;42693.43;BTC-24JUN22;76.14;0.0;84.42;0.0;55.95592;-28.14715;15.43842;2e-05;0.20953;75.0;60000.0;1.6560648e+18;1.4159626185868692
BTC-24JUN22-60000-P;1649518268050;open;0.40693769;150.0;0.0001;0.9405;0.4405168;0.428;BTC-24JUN22-60000-P;42367.25;;42367.25;;0.419;3.2;0.431;3.2;;6.5;7.4028;0.3985;0.428;42693.43;BTC-24JUN22;76.14;0.0;57.03;68.5;55.95592;-28.14715;-108.97825;2e-05;-0.79047;75.0;60000.0;1.6560648e+18;1.4159626185868692
BTC-30SEP22-75000-C;1649518268052;open;0.06265692;24.2;0.0001;0.552;0.05218909;0.0595;BTC-30SEP22-75000-C;42367.25;;42367.25;;0.041;0.7;0.0;0.0;;;;;;43447.48;BTC-30SEP22;76.16;0.0;70.44;0.0;88.45455;-19.39437;34.43806;1e-05;0.21876;173.0;75000.0;1.664532e+18;1.7699532732335865
BTC-22APR22-46000-C;1649518268048;open;0.01316543;35.4;0.0001;0.51;0.01005263;0.01;BTC-22APR22-46000-C;42367.25;;42367.25;;0.0095;12.0;0.0105;12.0;;2.3;0.0;0.01;0.01;42370.79;BTC-22APR22;49.94;0.0;48.88;50.79;22.21862;-43.73266;2.82039;7e-05;0.20156;12.0;46000.0;1.6506216e+18;1.0855713409166
BTC-27MAY22-40000-P;1649518269055;open;0.06881117;174.3;0.0001;0.5585;0.05868008;0.059;BTC-27MAY22-40000-P;42364.81;;42364.81;;0.058;12.0;0.0595;2.6;;6.4;0.0;0.059;0.059;42515.8;BTC-27MAY22;60.89;0.0;60.38;61.5;56.8801;-36.31538;-22.66236;4e-05;-0.34931;47.0;40000.0;1.6536456e+18;0.9439750790579129
BTC-22APR22-55000-C;1649518269056;open;0.00078752;118.7;0.0001;0.5;0.00039899;0.0005;BTC-22APR22-55000-C;42364.81;;42364.81;;0.0;0.0;0.0005;3.8;;12.0;0.0;0.0005;0.0005;42370.73;BTC-22APR22;59.54;0.0;0.0;61.29;2.26567;-5.31659;0.15433;1e-05;0.01088;12.0;55000.0;1.6506216e+18;1.2979657337046302
BTC-30DEC22-60000-C;1649518269056;open;0.14200833;514.2;0.0001;0.6215;0.12169598;0.1215;BTC-30DEC22-60000-C;42364.81;;42364.81;;0.0;0.0;0.123;2.3;;8.0;0.0;0.1215;0.1215;44082.04;BTC-30DEC22;67.21;0.0;0.0;67.61;145.06223;-18.41842;89.08296;2e-05;0.40035;264.0;60000.0;1.6723944e+18;1.4159626185868692
BTC-22APR22-44000-P;1649518269056;open;0.04183635;63.6;0.0001;0.56;0.06013475;0.056;BTC-22APR22-44000-P;42364.81;;42364.81;;0.0575;7.2;0.062;12.0;;16.4;0.0;0.056;0.056;42370.73;BTC-22APR22;49.94;0.0;46.14;52.6;29.55081;-58.16452;-10.31238;9e-05;-0.64008;12.0;44000.0;1.6506216e+18;1.0383725869637042
BTC-24JUN22-50000-C;1649518269058;open;0.05538506;918.9;0.0001;0.554;0.05406945;0.054;BTC-24JUN22-50000-C;42364.81;;42364.81;;0.0535;12.0;0.1355;126.2;;37.8;-31.2102;0.054;0.1355;42690.98;BTC-24JUN22;61.61;0.0;61.28;107.83;70.91671;-28.86285;24.97097;3e-05;0.33613;75.0;50000.0;1.6560648e+18;1.1799688488223912
BTC-11APR22-43000-C;1649518269058;open;;0.2;0.0001;0.506;0.0062681;0.005;BTC-11APR22-43000-C;42364.81;;42364.81;;0.0045;12.0;0.0055;3.8;;0.2;0.0;0.005;0.005;42370.60460495;SYN.BTC-11APR22;45.0;0.0;37.56;41.81;10.30532;-137.46089;0.61501;0.00028;0.32035;1.0;43000.0;1.6496712e+18;1.0147732099872564
BTC-15APR22-45000-C;1649518269057;open;0.01131373;115.5;0.0001;0.5045;0.00470002;0.005;BTC-15APR22-45000-C;42364.81;;42364.81;;0.0045;12.0;0.005;2.0;;48.0;-66.6667;0.005;0.016;42376.12;BTC-15APR22;46.61;0.0;45.97;47.63;12.75373;-52.26653;1.0109;0.0001;0.1578;5.0;45000.0;1.6500168e+18;1.061971963940152
BTC-15APR22-35000-C;1649518269058;open;0.17675425;410.0;0.0001;0.6745;0.17487809;0.2965;BTC-15APR22-35000-C;42364.81;;42364.81;;0.1065;8.0;0.297;8.0;;632.0;-7.3438;0.0005;0.32;42376.12;BTC-15APR22;77.11;0.0;0.0;442.2;2.66137;-18.0439;5.30985;1e-05;0.97907;5.0;35000.0;1.6500168e+18;0.8259781941756738
BTC-27MAY22-25000-C;1649518269055;open;0.41566507;0.0;0.0001;0.9145;0.41461448;;BTC-27MAY22-25000-C;42364.81;;42364.81;;0.0;0.0;0.0;0.0;;;;;;42515.8;BTC-27MAY22;78.82;0.0;0.0;0.0;8.19494;-6.77295;31.27075;0.0;0.97758;47.0;25000.0;1.6536456e+18;0.5899844244111956
BTC-24JUN22-250000-C;1649518269056;open;0.06441792;400.5;0.0001;0.504;0.00419988;0.0011;BTC-24JUN22-250000-C;42364.81;;42364.81;;0.0005;0.5;0.0;0.0;;;;;;42693.42;BTC-24JUN22;160.0;0.0;128.84;0.0;9.26406;-9.79199;1.36579;0.0;0.01963;75.0;250000.0;1.6560648e+18;5.899844244111955
BTC-11APR22-46000-P;1649518269058;open;;0.0;0.0001;0.589;0.08902883;;BTC-11APR22-46000-P;42364.81;;42364.81;;0.0;0.0;0.7335;4.0;;;;;;42370.60460495;SYN.BTC-11APR22;95.99;0.0;0.0;500.0;5.41384;-154.03713;-1.91717;7e-05;-0.89007;1.0;46000.0;1.6496712e+18;1.0855713409166
BTC-11APR22-41000-P;1649518269057;open;;300.0;0.0001;0.5025;0.00266583;0.017;BTC-11APR22-41000-P;42364.81;;42364.81;;0.0025;3.6;0.003;7.6;;1000.0;-1.7341;0.0163;0.0186;42370.60460495;SYN.BTC-11APR22;48.19;0.0;47.15;50.22;6.82966;-97.56097;-0.30646;0.00017;-0.15384;1.0;41000.0;1.6496712e+18;0.9675744560343607
BTC-30SEP22-250000-P;1649518269055;open;4.73782861;0.7;4.2555;5.334;4.75528746;4.884;BTC-30SEP22-250000-P;42364.81;;42364.81;;0.0005;0.1;0.0;0.0;;;;;;43447.66;BTC-30SEP22;91.52;0.0;0.0;0.0;5.85598;-1.54281;-1188.43502;0.0;-0.99298;173.0;250000.0;1.664532e+18;5.899844244111955
BTC-29APR22-25000-P;1649518270065;open;0.00044283;1471.7;0.0001;0.5;0.00042788;0.0005;BTC-29APR22-25000-P;42365.08;;42365.08;;0.0;0.0;0.0005;6.0;;;;;;42430.42;BTC-29APR22;94.14;0.0;0.0;95.93;1.60621;-3.84026;-0.14073;0.0;-0.00572;19.0;25000.0;1.6512264e+18;0.5899844244111956
BTC-24JUN22-35000-P;1649518270063;open;0.03553517;498.8;0.0001;0.539;0.0394381;0.026;BTC-24JUN22-35000-P;42365.08;;42365.08;;0.002;0.1;0.0365;0.9;;0.9;0.0;0.026;0.026;42691.08;BTC-24JUN22;64.61;0.0;25.83;62.31;55.30886;-23.6075;-21.68108;2e-05;-0.20546;75.0;35000.0;1.6560648e+18;0.8259781941756738
BTC-30DEC22-35000-C;1649518270063;open;0.33219354;2.3;0.0001;0.825;0.32520665;0.378;BTC-30DEC22-35000-C;42365.08;;42365.08;;0.2865;11.0;0.3715;11.0;;;;;;44082.23;BTC-30DEC22;68.88;0.0;54.28;86.06;118.31063;-15.39376;137.01933;1e-05;0.75383;264.0;35000.0;1.6723944e+18;0.8259781941756738
BTC-11APR22-47000-P;1649518270063;open;;0.0;0.0001;0.6105;0.11095838;;BTC-11APR22-47000-P;42365.08;;42365.08;;0.0;0.0;0.757;4.0;;;;;;42368.16458876;SYN.BTC-11APR22;95.99;0.0;0.0;500.0;3.41733;-97.23151;-2.05837;4e-05;-0.94031;1.0;47000.0;1.6496712e+18;1.1091707178930477
BTC-24JUN22-40000-P;1649518270064;open;0.07900114;554.1;0.0001;0.584;0.08446687;0.0845;BTC-24JUN22-40000-P;42365.08;;42365.08;;0.0835;3.9;0.0;0.0;;24.1;7.6433;0.0785;0.0845;42691.35;BTC-24JUN22;64.61;0.0;64.03;0.0;72.46658;-30.93094;-39.01877;3e-05;-0.35628;75.0;40000.0;1.6560648e+18;0.9439750790579129
BTC-30DEC22-30000-C;1649518271071;open;0.39797703;105.4;0.0001;0.892;0.39212393;0.432;BTC-30DEC22-30000-C;42363.97;;42363.97;;0.3625;11.0;0.0;0.0;;;;;;44081.55;BTC-30DEC22;68.88;0.0;54.53;0.0;95.42505;-12.41605;139.58912;1e-05;0.82879;264.0;30000.0;1.6723944e+18;0.7079813092934346
BTC-22APR22-42000-C;1649518271069;open;0.05212455;990.0;0.0001;0.543;0.04309933;0.043;BTC-22APR22-42000-C;42363.97;;42363.97;;0.042;9.8;0.044;12.0;;147.2;152.9412;0.0165;0.043;42368.87;BTC-22APR22;52.14;0.0;50.64;53.35;31.21171;-64.13159;7.54008;0.0001;0.5551;12.0;42000.0;1.6506216e+18;0.9911738330108085
BTC-27MAY22-55000-P;1649518271069;open;0.32176228;43.2;0.0001;0.806;0.3062377;0.28;BTC-27MAY22-55000-P;42363.97;;42363.97;;0.0;0.0;0.0;0.0;;;;;;42513.88;BTC-27MAY22;57.95;0.0;0.0;0.0;32.57005;-19.78886;-65.31219;2e-05;-0.86964;47.0;55000.0;1.6536456e+18;1.2979657337046302
BTC-31MAR23-45000-C;1649518271071;open;0.22665364;0.0;0.0001;0.725;0.22522863;;BTC-31MAR23-45000-C;42363.97;;42363.97;;0.0;0.0;0.0;0.0;;;;;;44681.33;BTC-31MAR23;58.69;0.0;0.0;0.0;169.32033;-13.97047;167.22315;1e-05;0.60928;355.0;45000.0;1.6802568e+18;1.061971963940152
BTC-30SEP22-55000-C;1649518271069;open;0.12690345;1925.0;0.0001;0.601;0.10111876;0.12;BTC-30SEP22-55000-C;42363.97;;42363.97;;0.0005;10.0;0.1015;12.0;;;;;;43446.01;BTC-30SEP22;67.48;0.0;15.2;67.62;115.16268;-22.37098;60.15634;2e-05;0.3921;173.0;55000.0;1.664532e+18;1.2979657337046302
BTC-31MAR23-40000-P;1649518271069;open;0.24367945;6.4;0.0001;0.6975;0.19762858;0.208;BTC-31MAR23-40000-P;42363.97;;42363.97;;0.195;0.4;0.207;1.0;;6.4;0.0;0.208;0.208;44681.33;BTC-31MAR23;67.34;0.0;66.58;70.03;155.3762;-14.70724;-220.56991;1e-05;-0.30894;355.0;40000.0;1.6802568e+18;0.9439750790579129
BTC-30DEC22-45000-C;1649518271071;open;0.21813228;492.0;0.0001;0.7165;0.21694068;0.22;BTC-30DEC22-45000-C;42363.97;;42363.97;;0.2165;2.6;0.0;0.0;;6.9;0.0;0.22;0.22;44081.55;BTC-30DEC22;67.09;0.0;66.96;0.0;145.16479;-18.39787;121.9865;2e-05;0.59854;264.0;45000.0;1.6723944e+18;1.061971963940152
BTC-27MAY22-20000-C;1649518271069;open;0.53175472;12.0;0.0315;1.031;0.53129694;0.521;BTC-27MAY22-20000-C;42363.97;;42363.97;;0.0005;5.1;0.0;0.0;;;;;;42513.88;BTC-27MAY22;100.82;0.0;0.0;0.0;4.85991;-5.13727;25.35716;0.0;0.98783;47.0;20000.0;1.6536456e+18;0.47198753952895645
BTC-15APR22-35000-P;1649518271069;open;0.00065432;735.0;0.0001;0.5005;0.00076844;0.0005;BTC-15APR22-35000-P;42363.97;;42363.97;;0.0005;12.0;0.001;12.0;;228.0;0.0;0.0005;0.0005;42375.43;BTC-15APR22;77.11;0.0;72.24;80.49;2.66224;-18.04982;-0.1433;1e-05;-0.02094;5.0;35000.0;1.6500168e+18;0.8259781941756738
BTC-22APR22-55000-P;1649518271069;open;0.26885898;0.0;0.0001;0.7985;0.2985287;;BTC-22APR22-55000-P;42363.97;;42363.97;;0.0;0.0;0.0;0.0;;;;;;42368.87;BTC-22APR22;59.54;0.0;0.0;0.0;2.26351;-5.31153;-18.96294;1e-05;-0.98913;12.0;55000.0;1.6506216e+18;1.2979657337046302
BTC-24JUN22-50000-P;1649518271071;open;0.22361973;620.0;0.0001;0.725;0.22520976;0.2015;BTC-24JUN22-50000-P;42363.97;;42363.97;;0.22;12.0;0.2305;1.5;;;;;;42690.32;BTC-24JUN22;61.58;0.0;58.41;64.73;70.90384;-28.84379;-78.71791;3e-05;-0.66401;75.0;50000.0;1.6560648e+18;1.1799688488223912
BTC-31MAR23-30000-P;1649518271071;open;0.12438689;9.5;0.0001;0.625;0.12536064;0.097;BTC-31MAR23-30000-P;42363.97;;42363.97;;0.092;12.0;0.0;0.0;;8.6;0.0;0.097;0.097;44681.33;BTC-31MAR23;81.21;0.0;68.4;0.0;117.60243;-13.42607;-134.98998;1e-05;-0.18466;355.0;30000.0;1.6802568e+18;0.7079813092934346
BTC-29APR22-40000-C;1649518271069;open;0.08575466;406.6;0.0001;0.5845;0.08453468;0.0835;BTC-29APR22-40000-C;42363.97;;42363.97;;0.05;0.1;0.0865;10.3;;12.0;0.0;0.0835;0.0835;42430.46;BTC-29APR22;56.56;0.0;0.0;58.96;34.43415;-49.46162;14.00823;6e-05;0.69664;19.0;40000.0;1.6512264e+18;0.9439750790579129
BTC-31MAR23-150000-C;1649518272076;open;0.03267726;17.4;0.0001;0.523;0.0234494;0.024;BTC-31MAR23-150000-C;42365.29;;42365.29;;0.0215;4.8;0.0;0.0;;17.2;0.0;0.024;0.024;44679.33;BTC-31MAR23;72.59;0.0;71.37;0.0;72.49054;-7.39747;29.61759;1e-05;0.09147;355.0;150000.0;1.6802568e+18;3.539906546467173
BTC-11APR22-44000-C;1649518272079;open;;0.1;0.0001;0.5115;0.01159203;0.001;BTC-11APR22-44000-C;42365.29;;42365.29;;0.001;6.0;0.0015;4.1;;0.1;0.0;0.001;0.001;42367.36904648;SYN.BTC-11APR22;95.99;0.0;39.64;44.02;9.89447;-281.51499;0.5495;0.00012;0.29224;1.0;44000.0;1.6496712e+18;1.0383725869637042
BTC-22APR22-48000-C;1649518272076;open;0.00597198;45.1;0.0001;0.504;0.00413678;0.004;BTC-22APR22-48000-C;42365.29;;42365.29;;0.0035;12.0;0.0045;12.0;;12.0;0.0;0.004;0.004;42367.81;BTC-22APR22;49.94;0.0;47.9;51.06;13.64352;-26.85437;1.38006;4e-05;0.09785;12.0;48000.0;1.6506216e+18;1.1327700948694954
BTC-31MAR23-50000-C;1649518272078;open;0.21455931;49.3;0.0001;0.7195;0.2199375;0.217;BTC-31MAR23-50000-C;42365.29;;42365.29;;0.0;0.0;0.2225;5.1;;6.2;0.0;0.217;0.217;44680.65;BTC-31MAR23;67.28;0.0;0.0;67.94;173.64683;-16.42334;150.08503;1e-05;0.56463;355.0;50000.0;1.6802568e+18;1.1799688488223912
BTC-11APR22-42000-C;1649518272078;open;;175.0;0.0001;0.5165;0.01697535;0.0376;BTC-11APR22-42000-C;42365.29;;42365.29;;0.0155;12.0;0.017;1.0;;1025.0;0.8043;0.0363;0.0393;42367.36904648;SYN.BTC-11APR22;45.0;0.0;39.28;45.1;10.98467;-146.5226;1.17659;0.00029;0.6179;1.0;42000.0;1.6496712e+18;0.9911738330108085
BTC-22APR22-45000-P;1649518272076;open;0.05654826;238.4;0.0001;0.577;0.07707372;0.0715;BTC-22APR22-45000-P;42365.29;;42365.29;;0.0735;3.2;0.081;7.0;;23.2;34.9057;0.053;0.0715;42367.81;BTC-22APR22;49.94;0.0;43.99;56.09;26.30877;-51.78324;-11.82673;8e-05;-0.72601;12.0;45000.0;1.6506216e+18;1.061971963940152
BTC-15APR22-42000-C;1649518272076;open;0.03147253;257.9;0.0001;0.529;0.02904723;0.0305;BTC-15APR22-42000-C;42365.29;;42365.29;;0.0105;0.1;0.03;12.0;;1646.9;-36.5904;0.029;0.0502;42375.79;BTC-15APR22;49.15;0.0;9.73;51.08;20.77777;-89.7853;3.57019;0.00015;0.5698;5.0;42000.0;1.6500168e+18;0.9911738330108085
BTC-30SEP22-25000-P;1649518272077;open;0.02732567;311.6;0.0001;0.5295;0.02966339;0.029;BTC-30SEP22-25000-P;42365.29;;42365.29;;0.029;6.7;0.0305;12.0;;38.6;-3.3333;0.029;0.03;43445.29;BTC-30SEP22;76.4;0.0;75.82;77.11;50.55172;-11.11774;-25.71906;1e-05;-0.09474;173.0;25000.0;1.664532e+18;0.5899844244111956
BTC-30SEP22-100000-P;1649518272077;open;1.32574008;30.2;0.831;1.8305;1.33069263;1.0;BTC-30SEP22-100000-P;42365.29;;42365.29;;0.0005;0.1;0.0;0.0;;;;;;43445.29;BTC-30SEP22;84.19;0.0;0.0;0.0;62.0683;-15.04318;-455.77882;1e-05;-0.87391;173.0;100000.0;1.664532e+18;2.3599376976447823
BTC-11APR22-45000-C;1649518272079;open;;0.0;0.0001;0.506;0.00646126;;BTC-11APR22-45000-C;42365.29;;42365.29;;0.0;0.0;0.0005;0.1;;;;;;42367.36904648;SYN.BTC-11APR22;95.99;0.0;0.0;49.4;7.72401;-219.76169;0.35231;0.0001;0.1864;1.0;45000.0;1.6496712e+18;1.061971963940152
BTC-11APR22-45000-P;1649518272077;open;;0.0;0.0001;0.5685;0.06859943;;BTC-11APR22-45000-P;42365.29;;42365.29;;0.0;0.0;0.0;0.0;;;;;;42367.36904648;SYN.BTC-11APR22;95.99;0.0;0.0;0.0;7.72401;-219.76169;-1.72731;0.0001;-0.8136;1.0;45000.0;1.6496712e+18;1.061971963940152
BTC-27MAY22-60000-C;1649518272076;open;0.02058669;267.0;0.0001;0.506;0.00621241;0.0055;BTC-27MAY22-60000-C;42365.29;;42365.29;;0.0055;12.0;0.0065;12.0;;36.3;-15.3846;0.0055;0.0065;42512.95;BTC-27MAY22;60.18;0.0;58.67;60.77;20.65248;-13.0317;3.54797;1e-05;0.07009;47.0;60000.0;1.6536456e+18;1.4159626185868692
BTC-15APR22-44000-C;1649518273083;open;0.01761976;326.3;0.0001;0.509;0.0092709;0.0095;BTC-15APR22-44000-C;42364.03;;42364.03;;0.009;10.5;0.01;12.0;;43.5;-29.6296;0.0095;0.0135;42377.39;BTC-15APR22;46.61;0.0;45.95;48.36;17.44754;-71.50237;1.71288;0.00013;0.2687;5.0;44000.0;1.6500168e+18;1.0383725869637042
BTC-15APR22-42000-P;1649518273083;open;0.02015262;241.9;0.0001;0.52;0.02016976;0.019;BTC-15APR22-42000-P;42364.03;;42364.03;;0.0;0.0;0.021;12.0;;71.0;3700.0;0.0005;0.0195;42377.39;BTC-15APR22;49.15;0.0;0.0;50.85;20.7763;-89.77896;-2.97194;0.00015;-0.42995;5.0;42000.0;1.6500168e+18;0.9911738330108085
BTC-24JUN22-250000-P;1649518273087;open;4.90559127;0.0;4.3605;5.466;4.86030811;;BTC-24JUN22-250000-P;42364.03;;42364.03;;0.0015;2.0;0.0;0.0;;;;;;42690.47;BTC-24JUN22;160.0;0.0;0.0;0.0;9.2616;-9.7894;-517.03738;0.0;-0.98038;75.0;250000.0;1.6560648e+18;5.899844244111955
BTC-15APR22-44000-P;1649518273083;open;0.05337985;319.9;0.0001;0.5475;0.04756728;0.0455;BTC-15APR22-44000-P;42364.03;;42364.03;;0.0455;6.3;0.0495;11.1;;3.0;2933.3333;0.001;0.0455;42377.39;BTC-15APR22;46.61;0.0;41.47;51.23;17.44754;-71.50237;-5.14245;0.00013;-0.7313;5.0;44000.0;1.6500168e+18;1.0383725869637042
BTC-24JUN22-80000-C;1649518273086;open;0.05718369;192.8;0.0001;0.595;0.0951829;0.0105;BTC-24JUN22-80000-C;42364.03;;42364.03;;0.0095;1.0;0.0;0.0;;;;;;42690.47;BTC-24JUN22;155.0;0.0;81.76;0.0;67.14419;-68.75268;17.74752;1e-05;0.29567;75.0;80000.0;1.6560648e+18;1.8879501581158258
BTC-24JUN22-80000-P;1649518273084;open;0.92635917;36.6;0.4695;1.469;0.96913787;0.773;BTC-24JUN22-80000-P;42364.03;;42364.03;;0.1;1.0;2.0;0.1;;;;;;42691.73;BTC-24JUN22;155.0;0.0;0.0;500.0;67.14768;-68.75625;-148.14009;1e-05;-0.70432;75.0;80000.0;1.6560648e+18;1.8879501581158258
BTC-24JUN22-70000-P;1649518273084;open;0.85031156;43.3;0.1665;1.166;0.66626346;0.651;BTC-24JUN22-70000-P;42364.03;;42364.03;;0.642;3.2;0.0;0.0;;24.5;0.0;0.651;0.652;42691.73;BTC-24JUN22;88.08;0.0;53.18;0.0;45.51843;-26.48513;-134.14064;1e-05;-0.84905;75.0;70000.0;1.6560648e+18;1.6519563883513475
BTC-30DEC22-150000-P;1649518273086;open;2.42172977;10.8;1.9295;2.929;2.42910846;2.265;BTC-30DEC22-150000-P;42364.03;;42364.03;;0.0005;0.1;3.2;5.0;;;;;;44081.95;BTC-30DEC22;86.82;0.0;0.0;369.51;65.44224;-10.7325;-1064.49799;1e-05;-0.90091;264.0;150000.0;1.6723944e+18;3.539906546467173
BTC-27MAY22-45000-C;1649518273084;open;0.07918721;222.0;0.0001;0.578;0.07814234;0.128;BTC-27MAY22-45000-C;42364.03;;42364.03;;0.0;0.0;0.0;0.0;;;;;;42514.35;BTC-27MAY22;70.83;0.0;0.0;0.0;61.0354;-45.3266;21.35246;4e-05;0.46258;47.0;45000.0;1.6536456e+18;1.061971963940152
BTC-30DEC22-35000-P;1649518273086;open;0.12439484;651.2;0.0001;0.619;0.11918303;0.1189;BTC-30DEC22-35000-P;42364.03;;42364.03;;0.1185;2.8;0.1205;7.0;;602.0;5.2212;0.1115;0.124;44081.95;BTC-30DEC22;68.88;0.0;68.62;69.37;118.31076;-15.39378;-116.79103;1e-05;-0.24617;264.0;35000.0;1.6723944e+18;0.8259781941756738
BTC-30SEP22-30000-P;1649518273083;open;0.04640602;1511.7;0.0001;0.5495;0.04952917;0.053;BTC-30SEP22-30000-P;42364.03;;42364.03;;0.0;0.0;0.0545;2.5;;20.7;-1.8519;0.053;0.054;43446.93;BTC-30SEP22;69.56;0.0;0.0;72.55;71.67003;-14.35163;-42.45625;1e-05;-0.15584;173.0;30000.0;1.664532e+18;0.7079813092934346
BTC-30SEP22-65000-P;1649518274093;open;0.57663827;125.1;0.0565;1.056;0.55632173;0.772;BTC-30SEP22-65000-P;42364.01;;42364.01;;0.496;10.0;0.0;0.0;;10.2;0.0;0.7695;0.774;43446.04;BTC-30SEP22;67.63;0.0;0.0;0.0;98.02327;-19.0838;-267.12839;2e-05;-0.73575;173.0;65000.0;1.664532e+18;1.5339595034691085
BTC-24JUN22-100000-P;1649518274091;open;1.40113633;21.0;0.9065;1.906;1.40623293;0.81;BTC-24JUN22-100000-P;42364.01;;42364.01;;0.3;0.1;0.0;0.0;;;;;;42690.44;BTC-24JUN22;160.0;0.0;0.0;0.0;56.13628;-59.33534;-194.36149;1e-05;-0.7893;75.0;100000.0;1.6560648e+18;2.3599376976447823
BTC-15APR22-46000-P;1649518274092;open;0.08980081;227.9;0.0001;0.5875;0.08774939;0.084;BTC-15APR22-46000-P;42364.01;;42364.01;;0.0;0.0;0.09;9.2;;34.7;-7.1823;0.084;0.0905;42376.14;BTC-15APR22;46.93;0.0;0.0;56.67;8.23751;-33.987;-6.61987;6e-05;-0.91491;5.0;46000.0;1.6500168e+18;1.0855713409166
